iter	Passed	Remaining
3016	210990	768082
3017	211045	767958
3018	211099	767830
3019	211152	767699
3020	211200	767550
3021	211253	767419
3022	211302	767273
3023	211354	767138
3024	211405	766999
3025	211454	766852
3026	211502	766706
3027	211560	766591
3028	211611	766453
3029	211664	766322
3030	211712	766172
3031	211764	766038
3032	211811	765887
3033	211859	765739
3034	211909	765598
3035	211960	765460
3036	212008	765312
3037	212058	765170
3038	212108	765028
3039	212156	764880
3040	212208	764746
3041	212260	764611
3042	212309	764467
3043	212358	764323
3044	212407	764178
3045	212457	764036
3046	212505	763888
3047	212552	763738
3048	212606	763610
3049	212658	763478
3050	212708	763338
3051	212755	763186
3052	212809	763060
3053	212860	762923
3054	212909	762779
3055	212962	762650
3056	213012	762510
3057	213062	762369
3058	213116	762246
3059	213166	762105
3060	213220	761978
3061	213270	761838
3062	213323	761711
3063	213373	761571
3064	213422	761428
3065	213471	761282
3066	213525	761159
3067	213575	761019
3068	213628	760890
3069	213682	760764
3070	213732	760627
3071	213785	760496
3072	213834	760355
3073	213883	760210
3074	213930	760061
3075	213981	759924
3076	214034	759796
3077	214088	759672
3078	214139	759539
3079	214191	759405
3080	214242	759271
3081	214296	759146
3082	214344	758999
3083	214397	758870
3084	214450	758744
3085	214497	758596
3086	214557	758492
3087	214606	758349
3088	214655	758209
3089	214707	758077
3090	214763	757959
3091	214812	757819
3092	214868	757699
3093	214920	757569
3094	214969	757428
3095	215018	757286
3096	215068	757151
3097	215116	757003
3098	215168	756874
3099	215219	756740
3100	215269	756602
3101	215321	756470
3102	215371	756335
3103	215420	756194
3104	215473	756066
3105	215522	755923
3106	215573	755791
3107	215624	755657
3108	215675	755521
3109	215722	755376
3110	215774	755243
3111	215831	755132
3112	215882	754997
3113	215936	754876
3114	215986	754739
3115	216034	754596
3116	216083	754455
3117	216132	754313
3118	216184	754184
3119	216231	754038
3120	216279	753894
3121	216332	753769
3122	216384	753639
3123	216441	753526
3124	216496	753409
3125	216544	753264
3126	216594	753129
3127	216645	752995
3128	216694	752857
3129	216745	752724
3130	216794	752584
3131	216842	752441
3132	216890	752297
3133	216938	752155
3134	216990	752026
3135	217040	751889
3136	217099	751784
3137	217146	751641
3138	217201	751522
3139	217256	751401
3140	217307	751271
3141	217355	751127
3142	217404	750991
3143	217460	750873
3144	217508	750731
3145	217556	750590
3146	217606	750455
3147	217661	750337
3148	217711	750203
3149	217762	750072
3150	217812	749934
3151	217863	749803
3152	217912	749665
3153	217962	749531
3154	218010	749389
3155	218059	749249
3156	218113	749129
3157	218164	748999
3158	218213	748859
3159	218264	748730
3160	218314	748595
3161	218369	748479
3162	218422	748352
3163	218474	748226
3164	218528	748105
3165	218579	747973
3166	218632	747850
3167	218683	747720
3168	218737	747600
3169	218790	747477
3170	218838	747336
3171	218888	747200
3172	218941	747079
3173	218994	746954
3174	219043	746816
3175	219092	746681
3176	219145	746556
3177	219194	746419
3178	219251	746309
3179	219303	746182
3180	219352	746048
3181	219404	745920
3182	219454	745786
3183	219506	745659
3184	219554	745520
3185	219604	745388
3186	219658	745266
3187	219710	745140
3188	219758	745001
3189	219807	744865
3190	219857	744731
3191	219904	744588
3192	219952	744449
3193	220002	744316
3194	220052	744185
3195	220106	744062
3196	220155	743928
3197	220205	743794
3198	220252	743652
3199	220304	743527
3200	220355	743399
3201	220410	743284
3202	220461	743155
3203	220516	743039
3204	220568	742913
3205	220618	742781
3206	220671	742659
3207	220722	742530
3208	220769	742389
3209	220823	742268
3210	220876	742148
3211	220925	742012
3212	220978	741889
3213	221028	741757
3214	221081	741635
3215	221129	741500
3216	221183	741380
3217	221237	741261
3218	221291	741144
3219	221343	741018
3220	221400	740910
3221	221452	740787
3222	221508	740675
3223	221563	740561
3224	221615	740436
3225	221668	740313
3226	221720	740190
3227	221768	740054
3228	221825	739945
3229	221878	739824
3230	221930	739698
3231	221981	739571
3232	222032	739443
3233	222087	739329
3234	222138	739201
3235	222185	739062
3236	222235	738929
3237	222283	738793
3238	222342	738691
3239	222395	738573
3240	222446	738445
3241	222497	738318
3242	222545	738181
3243	222592	738041
3244	222644	737916
3245	222694	737786
3246	222747	737665
3247	222796	737534
3248	222849	737413
3249	222903	737296
3250	222957	737178
3251	223010	737059
3252	223062	736937
3253	223111	736804
3254	223162	736677
3255	223217	736563
3256	223271	736445
3257	223327	736336
3258	223378	736209
3259	223429	736085
3260	223478	735951
3261	223527	735817
3262	223580	735699
3263	223641	735604
3264	223688	735466
3265	223736	735330
3266	223785	735197
3267	223836	735070
3268	223888	734949
3269	223937	734817
3270	223991	734699
3271	224044	734581
3272	224096	734458
3273	224145	734324
3274	224196	734199
3275	224249	734080
3276	224297	733945
3277	224347	733818
3278	224398	733691
3279	224446	733555
3280	224496	733428
3281	224545	733295
3282	224593	733162
3283	224647	733045
3284	224697	732918
3285	224748	732793
3286	224800	732669
3287	224850	732541
3288	224910	732446
3289	224961	732322
3290	225012	732195
3291	225061	732066
3292	225112	731940
3293	225164	731819
3294	225213	731687
3295	225261	731554
3296	225313	731430
3297	225364	731305
3298	225415	731183
3299	225469	731068
3300	225519	730938
3301	225570	730816
3302	225621	730690
3303	225672	730568
3304	225721	730437
3305	225772	730311
3306	225827	730200
3307	225875	730065
3308	225928	729947
3309	225977	729820
3310	226031	729703
3311	226079	729570
3312	226131	729450
3313	226182	729324
3314	226230	729191
3315	226281	729069
3316	226330	728939
3317	226380	728812
3318	226434	728698
3319	226486	728578
3320	226539	728458
3321	226587	728326
3322	226635	728193
3323	226684	728063
3324	226736	727943
3325	226786	727816
3326	226834	727684
3327	226884	727558
3328	226934	727429
3329	226984	727305
3330	227041	727201
3331	227090	727071
3332	227141	726947
3333	227195	726834
3334	227246	726711
3335	227296	726586
3336	227345	726456
3337	227398	726339
3338	227449	726217
3339	227504	726107
3340	227554	725982
3341	227601	725845
3342	227656	725734
3343	227707	725613
3344	227756	725485
3345	227810	725372
3346	227861	725249
3347	227911	725124
3348	227965	725011
3349	228016	724888
3350	228068	724770
3351	228116	724638
3352	228171	724526
3353	228223	724407
3354	228269	724272
3355	228325	724163
3356	228372	724030
3357	228430	723929
3358	228484	723818
3359	228533	723690
3360	228584	723567
3361	228635	723446
3362	228689	723333
3363	228742	723218
3364	228792	723092
3365	228849	722988
3366	228899	722866
3367	228953	722754
3368	229002	722624
3369	229052	722501
3370	229100	722371
3371	229151	722250
3372	229201	722125
3373	229251	721999
3374	229308	721896
3375	229358	721774
3376	229410	721654
3377	229464	721541
3378	229516	721425
3379	229567	721302
3380	229622	721194
3381	229669	721060
3382	229719	720937
3383	229771	720818
3384	229827	720713
3385	229874	720581
3386	229929	720474
3387	229982	720356
3388	230030	720229
3389	230080	720104
3390	230130	719981
3391	230183	719865
3392	230231	719736
3393	230284	719623
3394	230335	719502
3395	230384	719374
3396	230432	719245
3397	230480	719116
3398	230534	719005
3399	230586	718886
3400	230637	718767
3401	230692	718659
3402	230744	718541
3403	230793	718415
3404	230842	718290
3405	230893	718170
3406	230942	718042
3407	230990	717914
3408	231042	717798
3409	231091	717672
3410	231139	717541
3411	231191	717424
3412	231239	717294
3413	231292	717183
3414	231340	717053
3415	231394	716943
3416	231442	716816
3417	231493	716695
3418	231542	716569
3419	231595	716456
3420	231643	716328
3421	231692	716202
3422	231743	716081
3423	231797	715973
3424	231847	715851
3425	231903	715746
3426	231955	715629
3427	232004	715504
3428	232054	715384
3429	232107	715271
3430	232159	715154
3431	232212	715040
3432	232259	714911
3433	232309	714788
3434	232364	714680
3435	232415	714561
3436	232467	714446
3437	232519	714330
3438	232571	714214
3439	232623	714099
3440	232673	713977
3441	232723	713857
3442	232773	713735
3443	232823	713614
3444	232877	713502
3445	232923	713371
3446	232976	713258
3447	233029	713145
3448	233081	713030
3449	233162	713003
3450	233256	713016
3451	233306	712895
3452	233441	713033
3453	233517	712991
3454	233567	712870
3455	233693	712982
3456	233754	712893
3457	233892	713042
3458	233953	712953
3459	234004	712834
3460	234171	713068
3461	234221	712947
3462	234276	712840
3463	234397	712937
3464	234450	712823
3465	234501	712706
3466	234552	712586
3467	234603	712468
3468	234651	712340
3469	234701	712219
3470	234755	712111
3471	234807	711995
3472	234861	711886
3473	234916	711781
3474	234965	711659
3475	235016	711541
3476	235065	711417
3477	235119	711306
3478	235172	711195
3479	235228	711092
3480	235277	710967
3481	235332	710862
3482	235380	710736
3483	235433	710624
3484	235483	710505
3485	235536	710393
3486	235589	710281
3487	235638	710159
3488	235693	710052
3489	235747	709943
3490	235800	709831
3491	235854	709724
3492	235909	709620
3493	235961	709506
3494	236017	709404
3495	236072	709298
3496	236123	709180
3497	236176	709070
3498	236230	708960
3499	236280	708841
3500	236332	708728
3501	236384	708613
3502	236439	708508
3503	236491	708394
3504	236546	708289
3505	236602	708186
3506	236654	708073
3507	236704	707955
3508	236761	707856
3509	236811	707735
3510	236864	707623
3511	236916	707511
3512	236969	707401
3513	237018	707279
3514	237068	707159
3515	237120	707044
3516	237173	706935
3517	237228	706830
3518	237277	706706
3519	237330	706598
3520	237384	706490
3521	237436	706375
3522	237489	706266
3523	237545	706164
3524	237597	706052
3525	237656	705960
3526	237708	705845
3527	237758	705726
3528	237815	705630
3529	237867	705517
3530	237921	705407
3531	237973	705297
3532	238027	705189
3533	238085	705093
3534	238141	704993
3535	238191	704874
3536	238242	704758
3537	238292	704639
3538	238350	704545
3539	238403	704434
3540	238455	704321
3541	238512	704225
3542	238563	704109
3543	238614	703993
3544	238667	703883
3545	238718	703768
3546	238767	703645
3547	238815	703522
3548	238865	703405
3549	238916	703290
3550	238969	703179
3551	239020	703064
3552	239074	702956
3553	239125	702842
3554	239177	702731
3555	239231	702625
3556	239284	702516
3557	239337	702407
3558	239393	702305
3559	239447	702201
3560	239502	702096
3561	239555	701987
3562	239604	701867
3563	239654	701750
3564	239706	701636
3565	239760	701530
3566	239811	701417
3567	239861	701299
3568	239913	701187
3569	239961	701064
3570	240011	700945
3571	240063	700835
3572	240115	700724
3573	240164	700603
3574	240221	700507
3575	240273	700394
3576	240326	700284
3577	240373	700160
3578	240424	700046
3579	240479	699943
3580	240538	699850
3581	240588	699735
3582	240637	699616
3583	240691	699508
3584	240740	699390
3585	240792	699278
3586	240843	699163
3587	240897	699059
3588	240950	698952
3589	241000	698834
3590	241048	698712
3591	241098	698595
3592	241149	698481
3593	241201	698370
3594	241251	698254
3595	241300	698133
3596	241350	698017
3597	241400	697902
3598	241451	697788
3599	241507	697689
3600	241562	697586
3601	241616	697481
3602	241665	697362
3603	241720	697259
3604	241774	697156
3605	241831	697060
3606	241886	696958
3607	241939	696850
3608	241991	696738
3609	242046	696639
3610	242099	696529
3611	242153	696426
3612	242205	696315
3613	242259	696210
3614	242309	696094
3615	242358	695975
3616	242406	695855
3617	242457	695742
3618	242510	695633
3619	242564	695529
3620	242617	695423
3621	242669	695313
3622	242718	695194
3623	242772	695089
3624	242827	694988
3625	242876	694870
3626	242926	694754
3627	242978	694644
3628	243032	694540
3629	243083	694428
3630	243133	694313
3631	243185	694203
3632	243234	694084
3633	243289	693984
3634	243342	693876
3635	243391	693759
3636	243441	693644
3637	243489	693524
3638	243541	693413
3639	243597	693316
3640	243647	693199
3641	243696	693083
3642	243747	692970
3643	243796	692853
3644	243848	692744
3645	243897	692625
3646	243948	692513
3647	244003	692412
3648	244058	692312
3649	244108	692198
3650	244156	692078
3651	244211	691976
3652	244265	691874
3653	244316	691761
3654	244366	691647
3655	244417	691536
3656	244472	691435
3657	244521	691318
3658	244571	691203
3659	244621	691090
3660	244672	690976
3661	244719	690855
3662	244767	690734
3663	244820	690628
3664	244870	690513
3665	244921	690404
3666	244976	690302
3667	245026	690189
3668	245078	690079
3669	245128	689967
3670	245180	689857
3671	245236	689759
3672	245288	689652
3673	245336	689534
3674	245388	689425
3675	245436	689306
3676	245487	689195
3677	245547	689108
3678	245597	688995
3679	245651	688891
3680	245702	688781
3681	245758	688684
3682	245807	688567
3683	245856	688451
3684	245905	688336
3685	245956	688224
3686	246007	688113
3687	246057	688001
3688	246106	687883
3689	246156	687770
3690	246208	687661
3691	246259	687551
3692	246310	687442
3693	246359	687325
3694	246411	687217
3695	246459	687099
3696	246509	686986
3697	246560	686876
3698	246613	686769
3699	246665	686662
3700	246713	686544
3701	246763	686431
3702	246816	686327
3703	246866	686214
3704	246916	686100
3705	246966	685988
3706	247018	685880
3707	247069	685769
3708	247118	685655
3709	247170	685549
3710	247220	685435
3711	247272	685327
3712	247325	685224
3713	247376	685113
3714	247424	684995
3715	247478	684895
3716	247529	684785
3717	247578	684671
3718	247627	684555
3719	247683	684458
3720	247736	684354
3721	247789	684249
3722	247837	684132
3723	247887	684019
3724	247937	683908
3725	247992	683809
3726	248043	683698
3727	248091	683583
3728	248140	683466
3729	248190	683355
3730	248240	683243
3731	248295	683146
3732	248348	683040
3733	248397	682927
3734	248446	682811
3735	248496	682699
3736	248549	682596
3737	248599	682484
3738	248647	682368
3739	248699	682262
3740	248749	682149
3741	248796	682029
3742	248846	681916
3743	248896	681807
3744	248946	681693
3745	248993	681575
3746	249041	681456
3747	249089	681339
3748	249137	681224
3749	249189	681118
3750	249242	681014
3751	249293	680906
3752	249345	680799
3753	249398	680697
3754	249450	680592
3755	249502	680485
3756	249553	680377
3757	249607	680276
3758	249655	680159
3759	249705	680049
3760	249757	679943
3761	249808	679835
3762	249857	679720
3763	249912	679624
3764	249962	679512
3765	250011	679398
3766	250058	679280
3767	250107	679166
3768	250156	679051
3769	250205	678940
3770	250253	678824
3771	250301	678706
3772	250351	678596
3773	250400	678484
3774	250451	678376
3775	250503	678269
3776	250557	678169
3777	250611	678070
3778	250661	677959
3779	250713	677853
3780	250762	677741
3781	250814	677638
3782	250865	677529
3783	250918	677426
3784	250967	677313
3785	251021	677214
3786	251070	677102
3787	251123	676998
3788	251177	676899
3789	251231	676800
3790	251285	676700
3791	251339	676601
3792	251392	676500
3793	251441	676387
3794	251491	676276
3795	251544	676175
3796	251597	676072
3797	251645	675957
3798	251694	675846
3799	251744	675734
3800	251797	675633
3801	251850	675530
3802	251897	675414
3803	251950	675311
3804	252001	675205
3805	252056	675108
3806	252103	674991
3807	252154	674885
3808	252209	674787
3809	252257	674673
3810	252310	674570
3811	252359	674459
3812	252415	674365
3813	252465	674256
3814	252517	674150
3815	252568	674046
3816	252618	673935
3817	252667	673823
3818	252716	673710
3819	252764	673597
3820	252812	673482
3821	252861	673370
3822	252912	673264
3823	252963	673157
3824	253011	673043
3825	253062	672938
3826	253110	672823
3827	253162	672719
3828	253210	672603
3829	253259	672493
3830	253312	672393
3831	253361	672281
3832	253410	672170
3833	253459	672057
3834	253507	671942
3835	253558	671836
3836	253612	671739
3837	253661	671627
3838	253714	671527
3839	253762	671412
3840	253814	671309
3841	253863	671198
3842	253917	671101
3843	253965	670986
3844	254014	670874
3845	254063	670765
3846	254112	670654
3847	254162	670545
3848	254212	670437
3849	254262	670327
3850	254312	670220
3851	254362	670111
3852	254410	669999
3853	254466	669905
3854	254513	669789
3855	254563	669681
3856	254611	669567
3857	254659	669453
3858	254712	669353
3859	254758	669236
3860	254808	669128
3861	254857	669017
3862	254906	668907
3863	254958	668803
3864	255006	668690
3865	255058	668587
3866	255105	668474
3867	255157	668370
3868	255210	668271
3869	255260	668161
3870	255309	668053
3871	255359	667945
3872	255407	667830
3873	255455	667719
3874	255505	667611
3875	255555	667502
3876	255608	667403
3877	255663	667308
3878	255717	667213
3879	255772	667118
3880	255822	667010
3881	255873	666905
3882	255921	666792
3883	255974	666692
3884	256022	666581
3885	256075	666480
3886	256125	666374
3887	256175	666266
3888	256227	666165
3889	256281	666068
3890	256336	665973
3891	256388	665872
3892	256439	665768
3893	256489	665661
3894	256542	665561
3895	256593	665457
3896	256646	665356
3897	256698	665255
3898	256748	665147
3899	256797	665039
3900	256848	664934
3901	256899	664830
3902	256953	664734
3903	257002	664625
3904	257053	664521
3905	257102	664411
3906	257151	664303
3907	257200	664192
3908	257253	664094
3909	257305	663993
3910	257358	663893
3911	257409	663789
3912	257461	663689
3913	257513	663587
3914	257562	663477
3915	257617	663384
3916	257667	663278
3917	257715	663166
3918	257765	663060
3919	257819	662964
3920	257870	662861
3921	257920	662754
3922	257971	662650
3923	258021	662544
3924	258068	662431
3925	258125	662341
3926	258175	662236
3927	258225	662131
3928	258275	662025
3929	258331	661934
3930	258384	661835
3931	258435	661730
3932	258489	661635
3933	258539	661530
3934	258587	661419
3935	258635	661307
3936	258692	661220
3937	258742	661113
3938	258797	661021
3939	258846	660911
3940	258894	660801
3941	258945	660698
3942	259003	660613
3943	259057	660517
3944	259111	660421
3945	259166	660328
3946	259219	660231
3947	259270	660127
3948	259319	660019
3949	259370	659917
3950	259423	659818
3951	259471	659710
3952	259521	659604
3953	259574	659504
3954	259624	659399
3955	259675	659297
3956	259725	659190
3957	259773	659081
3958	259822	658974
3959	259873	658871
3960	259924	658768
3961	259979	658674
3962	260028	658567
3963	260083	658476
3964	260132	658366
3965	260184	658267
3966	260235	658166
3967	260287	658064
3968	260336	657957
3969	260390	657862
3970	260442	657763
3971	260491	657656
3972	260540	657549
3973	260590	657442
3974	260640	657339
3975	260692	657239
3976	260742	657133
3977	260796	657038
3978	260848	656939
3979	260898	656836
3980	260948	656729
3981	260999	656627
3982	261051	656527
3983	261104	656432
3984	261157	656333
3985	261204	656223
3986	261256	656122
3987	261305	656014
3988	261352	655904
3989	261403	655802
3990	261454	655700
3991	261506	655601
3992	261556	655497
3993	261607	655394
3994	261661	655301
3995	261714	655203
3996	261765	655101
3997	261815	654997
3998	261865	654892
3999	261914	654787
4000	261962	654677
4001	262013	654575
4002	262066	654477
4003	262124	654393
4004	262175	654294
4005	262228	654195
4006	262279	654094
4007	262327	653986
4008	262386	653904
4009	262438	653804
4010	262488	653701
4011	262536	653592
4012	262585	653486
4013	262634	653380
4014	262687	653283
4015	262737	653180
4016	262787	653077
4017	262840	652978
4018	262887	652870
4019	262936	652763
4020	262987	652662
4021	263035	652552
4022	263088	652456
4023	263139	652356
4024	263191	652257
4025	263243	652159
4026	263297	652065
4027	263347	651961
4028	263396	651855
4029	263445	651750
4030	263500	651659
4031	263553	651562
4032	263605	651464
4033	263660	651374
4034	263713	651277
4035	263762	651171
4036	263814	651074
4037	263865	650971
4038	263920	650882
4039	263971	650781
4040	264021	650677
4041	264072	650578
4042	264122	650474
4043	264171	650368
4044	264221	650266
4045	264273	650168
4046	264325	650070
4047	264377	649970
4048	264427	649869
4049	264477	649765
4050	264529	649668
4051	264579	649565
4052	264632	649469
4053	264681	649365
4054	264734	649267
4055	264786	649170
4056	264835	649065
4057	264887	648967
4058	264940	648872
4059	264992	648775
4060	265051	648694
4061	265101	648591
4062	265153	648493
4063	265204	648394
4064	265255	648292
4065	265310	648202
4066	265367	648118
4067	265416	648013
4068	265468	647914
4069	265518	647814
4070	265569	647713
4071	265620	647613
4072	265676	647526
4073	265725	647420
4074	265780	647329
4075	265832	647232
4076	265885	647137
4077	265935	647036
4078	265990	646946
4079	266044	646853
4080	266096	646756
4081	266146	646653
4082	266194	646547
4083	266248	646454
4084	266299	646355
4085	266350	646255
4086	266403	646159
4087	266456	646066
4088	266506	645963
4089	266560	645872
4090	266613	645776
4091	266665	645680
4092	266714	645576
4093	266767	645480
4094	266822	645390
4095	266874	645295
4096	266946	645245
4097	266997	645147
4098	267048	645046
4099	267095	644938
4100	267149	644846
4101	267200	644747
4102	267250	644644
4103	267297	644536
4104	267347	644435
4105	267400	644341
4106	267450	644239
4107	267502	644142
4108	267552	644039
4109	267605	643946
4110	267655	643843
4111	267707	643749
4112	267756	643643
4113	267807	643545
4114	267861	643452
4115	267917	643365
4116	267972	643277
4117	268025	643182
4118	268074	643079
4119	268129	642990
4120	268180	642891
4121	268230	642789
4122	268280	642689
4123	268336	642603
4124	268386	642502
4125	268436	642400
4126	268487	642301
4127	268538	642202
4128	268588	642101
4129	268639	642002
4130	268690	641904
4131	268739	641800
4132	268791	641703
4133	268850	641625
4134	268903	641530
4135	268955	641435
4136	269003	641330
4137	269057	641237
4138	269108	641139
4139	269162	641047
4140	269213	640949
4141	269264	640853
4142	269322	640771
4143	269374	640675
4144	269427	640581
4145	269477	640480
4146	269530	640387
4147	269579	640283
4148	269634	640194
4149	269683	640092
4150	269734	639994
4151	269786	639898
4152	269834	639793
4153	269889	639704
4154	269946	639619
4155	270001	639532
4156	270054	639439
4157	270104	639338
4158	270156	639243
4159	270210	639151
4160	270259	639048
4161	270310	638951
4162	270360	638850
4163	270412	638754
4164	270467	638667
4165	270523	638581
4166	270575	638485
4167	270628	638393
4168	270678	638293
4169	270726	638186
4170	270777	638089
4171	270829	637993
4172	270884	637905
4173	270935	637808
4174	270985	637708
4175	271035	637609
4176	271083	637503
4177	271139	637417
4178	271189	637317
4179	271240	637220
4180	271289	637118
4181	271341	637023
4182	271395	636932
4183	271444	636830
4184	271494	636730
4185	271547	636638
4186	271599	636543
4187	271649	636444
4188	271700	636346
4189	271751	636247
4190	271801	636150
4191	271854	636056
4192	271909	635969
4193	271966	635885
4194	272017	635788
4195	272069	635693
4196	272122	635602
4197	272175	635508
4198	272227	635414
4199	272277	635313
4200	272326	635212
4201	272375	635111
4202	272425	635012
4203	272477	634916
4204	272531	634825
4205	272584	634733
4206	272632	634630
4207	272680	634526
4208	272732	634432
4209	272787	634343
4210	272842	634255
4211	272897	634168
4212	272945	634066
4213	273002	633981
4214	273057	633894
4215	273106	633793
4216	273160	633702
4217	273211	633607
4218	273263	633511
4219	273315	633419
4220	273363	633314
4221	273415	633219
4222	273465	633122
4223	273515	633021
4224	273565	632924
4225	273614	632822
4226	273664	632723
4227	273715	632626
4228	273771	632541
4229	273826	632454
4230	273873	632349
4231	273925	632254
4232	273981	632170
4233	274030	632069
4234	274080	631971
4235	274130	631870
4236	274178	631769
4237	274231	631676
4238	274283	631583
4239	274338	631495
4240	274390	631403
4241	274442	631307
4242	274492	631209
4243	274543	631113
4244	274595	631020
4245	274649	630929
4246	274705	630845
4247	274753	630742
4248	274801	630639
4249	274851	630542
4250	274901	630443
4251	274951	630344
4252	275005	630255
4253	275054	630156
4254	275110	630071
4255	275159	629970
4256	275208	629870
4257	275260	629777
4258	275313	629685
4259	275366	629594
4260	275419	629502
4261	275470	629407
4262	275519	629307
4263	275567	629203
4264	275615	629102
4265	275670	629013
4266	275724	628924
4267	275772	628823
4268	275823	628727
4269	275874	628632
4270	275923	628531
4271	275973	628434
4272	276025	628340
4273	276073	628238
4274	276123	628140
4275	276179	628057
4276	276230	627959
4277	276278	627858
4278	276332	627770
4279	276382	627672
4280	276431	627572
4281	276484	627482
4282	276535	627386
4283	276587	627292
4284	276637	627196
4285	276689	627103
4286	276743	627014
4287	276792	626914
4288	276841	626815
4289	276896	626729
4290	276945	626628
4291	277000	626543
4292	277054	626455
4293	277103	626354
4294	277154	626259
4295	277206	626166
4296	277261	626080
4297	277311	625982
4298	277358	625879
4299	277411	625788
4300	277462	625693
4301	277513	625599
4302	277567	625509
4303	277619	625418
4304	277678	625340
4305	277730	625249
4306	277779	625148
4307	277826	625045
4308	277881	624960
4309	277932	624865
4310	277985	624774
4311	278034	624675
4312	278083	624575
4313	278131	624475
4314	278182	624378
4315	278231	624279
4316	278285	624193
4317	278333	624091
4318	278383	623993
4319	278435	623902
4320	278488	623810
4321	278539	623718
4322	278593	623628
4323	278642	623530
4324	278693	623436
4325	278743	623339
4326	278795	623247
4327	278843	623145
4328	278896	623056
4329	278946	622959
4330	278997	622864
4331	279048	622770
4332	279101	622679
4333	279156	622594
4334	279206	622497
4335	279255	622399
4336	279305	622303
4337	279354	622203
4338	279402	622103
4339	279457	622017
4340	279505	621918
4341	279555	621821
4342	279606	621726
4343	279654	621626
4344	279701	621524
4345	279756	621436
4346	279803	621335
4347	279857	621248
4348	279907	621150
4349	279959	621058
4350	280007	620959
4351	280055	620858
4352	280104	620761
4353	280152	620659
4354	280200	620558
4355	280248	620457
4356	280298	620362
4357	280348	620266
4358	280398	620169
4359	280446	620070
4360	280496	619973
4361	280550	619887
4362	280600	619791
4363	280648	619690
4364	280698	619593
4365	280751	619506
4366	280803	619412
4367	280854	619321
4368	280906	619229
4369	280955	619130
4370	281004	619032
4371	281056	618941
4372	281108	618850
4373	281163	618766
4374	281213	618669
4375	281260	618566
4376	281309	618468
4377	281356	618367
4378	281407	618273
4379	281461	618188
4380	281515	618101
4381	281563	617999
4382	281620	617920
4383	281672	617828
4384	281720	617730
4385	281771	617635
4386	281819	617535
4387	281866	617434
4388	281918	617342
4389	281975	617261
4390	282028	617174
4391	282077	617076
4392	282126	616978
4393	282179	616891
4394	282227	616789
4395	282274	616689
4396	282324	616592
4397	282373	616495
4398	282424	616404
4399	282473	616306
4400	282526	616217
4401	282577	616123
4402	282627	616029
4403	282682	615944
4404	282730	615844
4405	282778	615746
4406	282829	615653
4407	282881	615562
4408	282931	615467
4409	282980	615371
4410	283029	615273
4411	283079	615179
4412	283129	615083
4413	283179	614989
4414	283229	614892
4415	283282	614804
4416	283332	614710
4417	283384	614620
4418	283433	614523
4419	283481	614422
4420	283537	614341
4421	283585	614243
4422	283633	614144
4423	283681	614044
4424	283732	613952
4425	283780	613854
4426	283832	613762
4427	283883	613670
4428	283938	613586
4429	283985	613486
4430	284034	613388
4431	284088	613302
4432	284139	613209
4433	284192	613122
4434	284248	613042
4435	284297	612945
4436	284347	612850
4437	284401	612763
4438	284450	612667
4439	284501	612575
4440	284553	612484
4441	284608	612400
4442	284660	612311
4443	284717	612232
4444	284765	612132
4445	284816	612041
4446	284870	611956
4447	284924	611870
4448	284975	611778
4449	285025	611683
4450	285074	611588
4451	285124	611493
4452	285172	611394
4453	285225	611307
4454	285274	611211
4455	285323	611115
4456	285373	611020
4457	285420	610920
4458	285471	610829
4459	285523	610739
4460	285576	610651
4461	285630	610564
4462	285684	610479
4463	285741	610401
4464	285793	610312
4465	285846	610223
4466	285895	610128
4467	285944	610031
4468	285995	609939
4469	286047	609850
4470	286098	609758
4471	286146	609661
4472	286197	609569
4473	286247	609475
4474	286299	609385
4475	286353	609301
4476	286406	609213
4477	286463	609133
4478	286514	609042
4479	286565	608952
4480	286616	608861
4481	286667	608767
4482	286716	608672
4483	286768	608583
4484	286818	608490
4485	286867	608395
4486	286915	608296
4487	286969	608212
4488	287019	608118
4489	287070	608026
4490	287122	607938
4491	287171	607842
4492	287220	607746
4493	287273	607660
4494	287328	607576
4495	287386	607500
4496	287440	607414
4497	287488	607317
4498	287539	607225
4499	287591	607136
4500	287640	607042
4501	287690	606949
4502	287743	606863
4503	287793	606767
4504	287842	606673
4505	287892	606581
4506	287949	606501
4507	288000	606410
4508	288049	606316
4509	288102	606228
4510	288153	606138
4511	288209	606057
4512	288258	605962
4513	288309	605871
4514	288358	605777
4515	288407	605680
4516	288455	605583
4517	288508	605497
4518	288556	605400
4519	288617	605331
4520	288665	605232
4521	288713	605135
4522	288768	605054
4523	288817	604958
4524	288864	604860
4525	288918	604775
4526	288966	604678
4527	289014	604581
4528	289062	604485
4529	289112	604391
4530	289163	604301
4531	289213	604207
4532	289265	604119
4533	289319	604035
4534	289376	603956
4535	289427	603868
4536	289483	603787
4537	289535	603698
4538	289590	603617
4539	289643	603531
4540	289693	603438
4541	289751	603361
4542	289800	603267
4543	289850	603173
4544	289901	603084
4545	289951	602992
4546	289999	602895
4547	290048	602801
4548	290097	602706
4549	290149	602618
4550	290201	602529
4551	290252	602440
4552	290303	602349
4553	290353	602257
4554	290402	602162
4555	290452	602071
4556	290501	601976
4557	290554	601889
4558	290602	601794
4559	290654	601706
4560	290702	601610
4561	290753	601519
4562	290805	601431
4563	290856	601341
4564	290904	601244
4565	290959	601164
4566	291009	601072
4567	291062	600986
4568	291115	600900
4569	291164	600806
